ID,whiteElo,blackElo,result,eloChange
T3#36,2793,2699,0.5,-1.3
T3#37,2769,2742,0.5,-0.4
T3#38,2725,2723,0.5,-0.0
T3#39,2760,2774,0,-4.8
T3#40,2775,2793,1,5.3
T3#41,2699,2741,0,-4.4
T3#42,2755,2779,0.5,0.3
T3#43,2741,2775,1,5.5
T3#44,2755,2769,0,-4.8
T3#45,2742,2699,0,-5.6
T3#46,2793,2725,0,-6.0
T3#47,2779,2774,0.5,-0.1
T3#48,2723,2760,1,5.5
T3#49,2725,2741,0.5,0.2
T3#50,2775,2742,0.5,-0.5
T3#51,2699,2755,0.5,0.8
T3#52,2769,2779,0.5,0.1
T3#53,2760,2793,0,-4.5
T3#54,2774,2723,0,-5.7
T3#55,2742,2725,1,4.8
T3#56,2793,2774,0,-5.3
T3#57,2741,2760,1,5.3
T3#58,2779,2723,0.5,-0.8
T3#59,2755,2775,0.5,0.3
T3#60,2769,2699,0.5,-1.0
T3#61,2774,2741,1,4.5
T3#62,2699,2779,0.5,1.1
T3#63,2760,2742,0.5,-0.3
T3#64,2725,2755,0,-4.6
T3#65,2775,2769,1,4.9
T3#66,2723,2793,1,6.0
T7#1,2690,2590,0.5,-1.4
T7#2,2555,2620,0.5,0.9
T7#3,2595,2560,0.5,-0.5
T7#4,2530,2565,0.5,0.5
T7#5,2565,2600,0.5,0.5
T7#6,2565,2545,0.5,-0.3
T7#7,2690,2555,1,3.1
T7#8,2590,2600,1,5.1
T7#9,2620,2530,1,3.7
T7#10,2545,2565,0.5,0.3
T7#11,2560,2565,0.5,0.1
T7#12,2565,2595,0.5,0.4
T7#13,2565,2565,0.5,0.0
T7#14,2595,2620,0.5,0.4
T7#15,2600,2545,0.5,-0.8
T7#16,2565,2560,0.5,-0.1
T7#17,2555,2590,0.5,0.5
T7#18,2530,2690,0.5,2.2
T7#19,2565,2565,0.5,0.0
T7#20,2555,2530,1,4.6
T7#21,2690,2595,0.5,-1.3
T7#22,2590,2545,0.5,-0.6
T7#23,2560,2600,0,-4.4
T7#24,2620,2565,0.5,-0.8
T7#25,2565,2690,0.5,1.7
T7#26,2600,2565,1,4.5
T7#27,2545,2560,1,5.2
T7#28,2595,2555,0,-5.6
T7#29,2530,2590,0.5,0.9
T7#30,2565,2620,0.5,0.8
T7#31,2590,2560,1,4.6
T7#32,2565,2545,0.5,-0.3
T7#33,2620,2600,0.5,-0.3
T7#34,2555,2565,1,5.1
T7#35,2530,2595,0.5,0.9
T7#36,2690,2565,1,3.3
T7#37,2565,2555,0,-5.1
T7#38,2595,2590,0.5,-0.1
T7#39,2600,2690,0,-3.7
T7#40,2545,2620,0.5,1.1
T7#41,2560,2565,0.5,0.1
T7#42,2565,2530,1,4.5
T7#43,2590,2565,0.5,-0.4
T7#44,2530,2565,0.5,0.5
T7#45,2595,2565,0.5,-0.4
T7#46,2555,2600,0.5,0.6
T7#47,2690,2545,0.5,-2.0
T7#48,2620,2560,0.5,-0.9
T7#49,2560,2690,0,-3.2
T7#50,2545,2555,0.5,0.1
T7#51,2600,2530,0.5,-1.0
T7#52,2565,2590,0.5,0.4
T7#53,2565,2595,1,5.4
T7#54,2565,2620,0.5,0.8
T7#55,2555,2560,1,5.1
T7#56,2590,2620,0.5,0.4
T7#57,2565,2565,1,5.0
T7#58,2690,2565,1,3.3
T7#59,2595,2600,0.5,0.1
T7#60,2530,2545,0.5,0.2
T7#61,2545,2595,0.5,0.7
T7#62,2600,2565,1,4.5
T7#63,2620,2690,0.5,1.0
T7#64,2560,2530,0.5,-0.4
T7#65,2565,2590,1,5.4
T7#66,2565,2555,1,4.9
T8#1,2585,2550,1,4.5
T8#2,2605,2575,0.5,-0.4
T8#3,2585,2630,0.5,0.6
T8#4,2620,2620,1,5.0
T8#5,2630,2565,0.5,-0.9
T8#6,2550,2595,1,5.6
T8#7,2630,2595,1,4.5
T8#8,2575,2550,0.5,-0.4
T8#9,2585,2620,1,5.5
T8#10,2550,2605,1,5.8
T8#11,2565,2585,1,5.3
T8#12,2620,2630,0.5,0.1
T8#13,2605,2565,0.5,-0.6
T8#14,2585,2620,0,-4.5
T8#15,2630,2585,0.5,-0.6
T8#16,2550,2550,0.5,0.0
T8#17,2595,2575,0.5,-0.3
T8#18,2620,2630,0.5,0.1
T8#19,2565,2550,1,4.8
T8#20,2630,2575,1,4.2
T8#21,2585,2585,0.5,0.0
T8#22,2620,2630,1,5.1
T8#23,2620,2605,0.5,-0.2
T8#24,2550,2595,0.5,0.6
T8#25,2605,2585,0,-5.3
T8#26,2595,2565,0.5,-0.4
T8#27,2550,2620,0.5,1.0
T8#28,2585,2620,0.5,0.5
T8#29,2630,2630,0.5,0.0
T8#30,2575,2550,1,4.6
T8#31,2620,2595,0.5,-0.4
T8#32,2630,2550,1,3.9
T8#33,2565,2575,1,5.1
T8#34,2630,2585,0.5,-0.6
T8#35,2585,2550,0.5,-0.5
T8#36,2620,2605,0.5,-0.2
T8#37,2575,2620,0.5,0.6
T8#38,2550,2620,0.5,1.0
T8#39,2550,2565,1,5.2
T8#40,2585,2630,0.5,0.6
T8#41,2595,2585,0.5,-0.1
T8#42,2605,2630,0,-4.6
T8#43,2620,2550,0,-6.0
T8#44,2630,2565,1,4.1
T8#45,2585,2605,0,-4.7
T8#46,2620,2595,0,-5.4
T8#47,2630,2550,0.5,-1.1
T8#48,2585,2575,0.5,-0.1
T8#49,2550,2585,0.5,0.5
T8#50,2575,2620,0.5,0.6
T8#51,2550,2585,1,5.5
T8#52,2595,2630,1,5.5
T8#53,2605,2630,1,5.4
T8#54,2565,2620,0,-4.2
T8#55,2605,2550,0.5,-0.8
T8#56,2585,2565,0.5,-0.3
T8#57,2620,2550,0.5,-1.0
T8#58,2630,2620,0.5,-0.1
T8#59,2585,2595,0.5,0.1
T8#60,2630,2575,1,4.2
T8#61,2550,2630,0.5,1.1
T8#62,2550,2630,0.5,1.1
T8#63,2620,2585,0.5,-0.5
T8#64,2595,2605,1,5.1
T8#65,2565,2620,1,5.8
T8#66,2575,2585,0.5,0.1
T9#1,2590,2620,0,-4.6
T9#2,2625,2590,0,-5.5
T9#3,2640,2640,0.5,0.0
T9#4,2705,2535,1,2.7
T9#5,2595,2560,1,4.5
T9#6,2595,2580,0,-5.2
T9#7,2560,2625,1,5.9
T9#8,2620,2640,0.5,0.3
T9#9,2640,2600,0.5,-0.6
T9#10,2595,2590,0.5,-0.1
T9#11,2590,2705,0.5,1.6
T9#12,2560,2535,0.5,-0.4
T9#13,2705,2560,0.5,-2.0
T9#14,2590,2560,0.5,-0.4
T9#15,2535,2590,0.5,0.8
T9#16,2535,2620,0,-3.8
T9#17,2640,2595,1,4.4
T9#18,2625,2640,1,5.2
T9#19,2590,2640,0.5,0.7
T9#20,2620,2625,1,5.1
T9#21,2560,2535,0,-5.4
T9#22,2560,2590,0,-4.6
T9#23,2595,2600,0.5,0.1
T9#24,2600,2590,0.5,-0.1
T9#25,2705,2620,1,3.8
T9#26,2590,2560,0.5,-0.4
T9#27,2535,2640,0.5,1.5
T9#28,2560,2640,0.5,1.1
T9#29,2625,2595,0.5,-0.4
T9#30,2560,2560,0,-5.0
T9#31,2640,2590,0.5,-0.7
T9#32,2620,2535,0,-6.2
T9#33,2590,2625,0.5,0.5
T9#34,2595,2705,0.5,1.5
T9#35,2640,2600,0.5,-0.6
T9#36,2560,2640,0.5,1.1
T9#37,2590,2620,0,-4.6
T9#38,2705,2590,0.5,-1.6
T9#39,2535,2595,1,5.9
T9#40,2625,2640,0.5,0.2
T9#41,2600,2560,1,4.4
T9#42,2590,2535,0.5,-0.8
T9#43,2595,2590,0.5,-0.1
T9#44,2600,2625,0.5,0.4
T9#45,2560,2640,0,-3.9
T9#46,2640,2705,0.5,0.9
T9#47,2620,2560,0.5,-0.9
T9#48,2595,2560,0.5,-0.5
T9#49,2705,2600,1,3.5
T9#50,2535,2640,0.5,1.5
T9#51,2625,2560,1,4.1
T9#52,2640,2620,1,4.7
T9#53,2590,2590,0.5,0.0
T9#54,2590,2560,0.5,-0.4
T9#55,2560,2620,1,5.9
T9#56,2640,2590,0.5,-0.7
T9#57,2625,2705,0.5,1.1
T9#58,2600,2535,1,4.1
T9#59,2595,2640,0.5,0.6
T9#60,2705,2560,1,3.0
T9#61,2640,2590,1,4.3
T9#62,2560,2640,1,6.1
T9#63,2590,2600,0.5,0.1
T9#64,2535,2625,0,-3.7
T9#65,2620,2595,0.5,-0.4
T0#1,2600,2615,0.5,0.2
T0#2,2600,2725,0,-3.3
T0#3,2600,2705,0.5,1.5
T0#4,2600,2600,1,5.0
T0#5,2600,2590,0.5,-0.1
T0#6,2705,2615,1,3.7
T0#7,2705,2545,0.5,-2.2
T0#8,2705,2610,0.5,-1.3
T0#9,2705,2585,0.5,-1.7
T0#10,2705,2600,0.5,-1.5
T0#11,2705,2590,0.5,-1.6
T0#12,2615,2545,0.5,-1.0
T0#13,2615,2610,1,4.9
T0#14,2615,2585,1,4.6
T0#15,2615,2600,0.5,-0.2
T0#16,2615,2595,0.5,-0.3
T0#17,2615,2590,1,4.6
T0#18,2545,2600,0.5,0.8
T0#19,2545,2610,1,5.9
T0#20,2545,2655,0.5,1.5
T0#21,2545,2600,0.5,0.8
T0#22,2545,2725,0.5,2.4
T0#23,2545,2595,0.5,0.7
T0#24,2610,2600,0.5,-0.1
T0#25,2610,2585,1,4.6
T0#26,2610,2600,0.5,-0.1
T0#27,2610,2725,0,-3.4
T0#28,2610,2600,0.5,-0.1
T0#29,2655,2600,0.5,-0.8
T0#30,2655,2705,1,5.7
T0#31,2655,2615,0.5,-0.6
T0#32,2655,2610,0.5,-0.6
T0#33,2655,2600,1,4.2
T0#34,2585,2600,0,-4.8
T0#35,2585,2545,0.5,-0.6
T0#36,2585,2655,0,-4.0
T0#37,2585,2600,0.5,0.2
T0#38,2585,2595,1,5.1
T0#39,2600,2600,0,-5.0
T0#40,2600,2705,0.5,1.5
T0#41,2600,2615,0.5,0.2
T0#42,2600,2725,0.5,1.7
T0#43,2600,2590,0.5,-0.1
T0#44,2725,2705,0.5,-0.3
T0#45,2725,2615,1,3.5
T0#46,2725,2585,0,-6.9
T0#47,2725,2600,1,3.3
T0#48,2725,2590,1,3.1
T0#49,2600,2545,0.5,-0.8
T0#50,2600,2655,0.5,0.8
T0#51,2600,2585,0,-5.2
T0#52,2600,2600,1,5.0
T0#53,2600,2595,0.5,-0.1
T0#54,2595,2705,0.5,1.5
T0#55,2595,2610,0.5,0.2
T0#56,2595,2655,0.5,0.9
T0#57,2595,2600,0.5,0.1
T0#58,2595,2725,0.5,1.8
T0#59,2590,2545,0.5,-0.6
T0#60,2590,2610,0.5,0.3
T0#61,2590,2655,0.5,0.9
T0#62,2590,2585,0.5,-0.1
T0#63,2590,2600,0.5,0.1
T0#64,2590,2595,0.5,0.1
T0#65,2595,2600,0.5,0.1
T0#66,2655,2725,0.5,1.0
T1#1,2610,2640,0,-4.6
T1#2,2610,2565,1,4.4
T1#3,2630,2630,0,-5.0
T1#4,2610,2620,0,-4.9
T1#5,2610,2600,1,4.9
T1#6,2590,2615,0.5,0.4
T1#7,2610,2630,0,-4.7
T1#8,2565,2630,0.5,0.9
T1#9,2630,2600,1,4.6
T1#10,2640,2630,0.5,-0.1
T1#11,2630,2630,1,5.0
T1#12,2590,2630,0.5,0.6
T1#13,2630,2585,0.5,-0.6
T1#14,2630,2590,0.5,-0.6
T1#15,2590,2610,1,5.3
T1#16,2590,2585,0.5,-0.1
T1#17,2590,2585,0.5,-0.1
T1#18,2590,2630,0.5,0.6
T1#19,2565,2615,0,-4.3
T1#20,2565,2630,0.5,0.9
T1#21,2585,2615,0.5,0.4
T1#22,2630,2610,0.5,-0.3
T1#23,2585,2610,0.5,0.4
T1#24,2585,2565,1,4.7
T1#25,2585,2620,0.5,0.5
T1#26,2585,2585,1,5.0
T1#27,2620,2615,1,4.9
T1#28,2620,2630,0.5,0.1
T1#29,2620,2590,1,4.6
T1#30,2620,2565,0.5,-0.8
T1#31,2620,2630,0.5,0.1
T1#32,2585,2600,0.5,0.2
T1#33,2585,2640,0.5,0.8
T1#34,2585,2610,0,-4.6
T1#35,2585,2620,1,5.5
T1#36,2585,2630,1,5.6
T1#37,2630,2600,0.5,-0.4
T1#38,2630,2615,0.5,-0.2
T1#39,2630,2640,0.5,0.1
T1#40,2630,2610,0.5,-0.3
T1#41,2630,2585,0.5,-0.6
T1#42,2630,2585,0.5,-0.6
T1#43,2630,2630,1,5.0
T1#44,2630,2585,0,-5.6
T1#45,2630,2585,1,4.4
T1#46,2630,2565,1,4.1
T1#47,2630,2620,0.5,-0.1
T1#48,2640,2620,0,-5.3
T1#49,2640,2585,0.5,-0.8
T1#50,2640,2565,0.5,-1.1
T1#51,2640,2590,0,-5.7
T1#52,2640,2630,0,-5.1
T1#53,2615,2630,1,5.2
T1#54,2615,2585,1,4.6
T1#55,2615,2610,1,4.9
T1#56,2615,2640,1,5.4
T1#57,2615,2600,0.5,-0.2
T1#58,2600,2630,0.5,0.4
T1#59,2600,2620,1,5.3
T1#60,2600,2585,0.5,-0.2
T1#61,2600,2565,1,4.5
T1#62,2600,2590,0.5,-0.1
T1#63,2600,2640,0.5,0.6
T1#64,2565,2585,0.5,0.3
T1#65,2565,2590,0.5,0.4
T1#66,2630,2615,0.5,-0.2
T2#1,2575,2600,0.5,0.4
T2#2,2610,2535,0.5,-1.1
T2#3,2610,2600,0.5,-0.1
T2#4,2630,2610,0.5,-0.3
T2#5,2630,2590,1,4.4
T2#6,2590,2535,0.5,-0.8
T2#7,2630,2565,0,-5.9
T2#8,2630,2575,0.5,-0.8
T2#9,2630,2595,0.5,-0.5
T2#10,2700,2565,1,3.1
T2#11,2700,2605,1,3.7
T2#12,2700,2595,1,3.5
T2#13,2700,2565,0.5,-1.9
T2#14,2595,2610,0,-4.8
T2#15,2700,2625,0,-6.1
T2#16,2595,2565,1,4.6
T2#17,2595,2605,0.5,0.1
T2#18,2595,2590,0,-5.1
T2#19,2565,2610,0.5,0.6
T2#20,2565,2590,0.5,0.4
T2#21,2595,2625,0,-4.6
T2#22,2565,2605,1,5.6
T2#23,2565,2625,0.5,0.9
T2#24,2565,2630,0.5,0.9
T2#25,2605,2610,0.5,0.1
T2#26,2605,2590,1,4.8
T2#27,2565,2575,1,5.1
T2#28,2605,2575,1,4.6
T2#29,2605,2600,0.5,-0.1
T2#30,2605,2630,0.5,0.4
T2#31,2625,2610,0.5,-0.2
T2#32,2625,2590,0,-5.5
T2#33,2605,2535,0.5,-1.0
T2#34,2625,2605,0,-5.3
T2#35,2625,2575,0,-5.7
T2#36,2625,2630,0.5,0.1
T2#37,2565,2610,0.5,0.6
T2#38,2565,2595,0.5,0.4
T2#39,2625,2600,0.5,-0.4
T2#40,2565,2605,0.5,0.6
T2#41,2565,2625,0.5,0.9
T2#42,2565,2565,1,5.0
T2#43,2575,2595,1,5.3
T2#44,2575,2565,1,4.9
T2#45,2575,2700,0.5,1.7
T2#46,2575,2535,1,4.4
T2#47,2600,2630,1,5.4
T2#48,2600,2700,0.5,1.4
T2#49,2600,2595,1,4.9
T2#50,2600,2565,0.5,-0.5
T2#51,2600,2565,0.5,-0.5
T2#52,2600,2535,1,4.1
T2#53,2535,2630,0.5,1.3
T2#54,2535,2700,0,-2.8
T2#55,2535,2595,1,5.9
T2#56,2535,2565,0.5,0.4
T2#57,2535,2625,0.5,1.3
T2#58,2535,2565,0.5,0.4
T2#59,2590,2600,0.5,0.1
T2#60,2590,2575,0.5,-0.2
T2#61,2590,2565,0.5,-0.4
T2#62,2590,2700,0.5,1.5
T2#63,2610,2575,0.5,-0.5
T2#64,2610,2700,0.5,1.3
T2#65,2610,2590,1,4.7
T2#66,2720,2620,1,3.6
T3#1,2620,2710,0.5,1.3
T3#2,2600,2605,0.5,0.1
T3#3,2620,2515,1,3.5
T3#4,2620,2605,1,4.8
T3#5,2620,2620,0.5,0.0
T3#6,2620,2645,0.5,0.4
T3#7,2620,2710,0.5,1.3
T3#8,2640,2620,0.5,-0.3
T3#9,2640,2605,0.5,-0.5
T3#10,2640,2605,0.5,-0.5
T3#11,2640,2620,0.5,-0.3
T3#12,2640,2710,0.5,1.0
T3#13,2640,2620,0.5,-0.3
T3#14,2710,2645,0.5,-0.9
T3#15,2710,2620,1,3.7
T3#16,2710,2600,0.5,-1.5
T3#17,2710,2605,1,3.5
T3#18,2710,2515,1,2.5
T3#19,2645,2640,0.5,-0.1
T3#20,2645,2600,0.5,-0.6
T3#21,2645,2605,1,4.4
T3#22,2645,2575,0.5,-1.0
T3#23,2645,2605,0.5,-0.6
T3#24,2645,2515,0,-6.8
T3#25,2620,2645,0,-4.6
T3#26,2620,2600,0.5,-0.3
T3#27,2620,2605,0.5,-0.2
T3#28,2620,2575,1,4.4
T3#29,2620,2605,0.5,-0.2
T3#30,2620,2515,0.5,-1.5
T3#31,2600,2640,0.5,0.6
T3#32,2600,2620,1,5.3
T3#33,2600,2575,0.5,-0.4
T3#34,2515,2620,0,-3.5
T3#35,2600,2620,0.5,0.3
T3#36,2605,2640,0.5,0.5
T3#37,2605,2600,0.5,-0.1
T3#38,2605,2575,0,-5.4
T3#39,2605,2605,0.5,0.0
T3#40,2605,2620,1,5.2
T3#41,2605,2515,0.5,-1.3
T3#42,2575,2640,0.5,0.9
T3#43,2575,2620,0.5,0.6
T3#44,2575,2710,0.5,1.9
T3#45,2575,2605,1,5.4
T3#46,2575,2620,0.5,0.6
T3#47,2605,2620,0.5,0.2
T3#48,2605,2710,0.5,1.5
T3#49,2605,2600,0.5,-0.1
T3#50,2605,2575,0.5,-0.4
T3#51,2605,2515,1,3.7
T3#52,2605,2620,0.5,0.2
T3#53,2605,2710,0.5,1.5
T3#54,2605,2645,0,-4.4
T3#55,2605,2620,0,-4.8
T3#56,2605,2605,0.5,0.0
T3#57,2605,2605,0.5,0.0
T3#58,2620,2620,1,5.0
T3#59,2620,2645,0.5,0.4
T3#60,2620,2620,0.5,0.0
T3#61,2620,2605,1,4.8
T3#62,2620,2605,0,-5.2
T3#63,2515,2640,1,6.7
T3#64,2515,2600,0,-3.8
T3#65,2515,2575,0.5,0.9
T3#66,2515,2605,0,-3.7
T4#1,2595,2600,0.5,0.1
T4#2,2595,2640,0.5,0.6
T4#3,2595,2600,0.5,0.1
T4#4,2595,2535,1,4.1
T4#5,2600,2610,0.5,0.1
T4#6,2600,2565,0.5,-0.5
T4#7,2600,2640,0,-4.4
T4#8,2600,2600,0.5,0.0
T4#9,2600,2535,1,4.1
T4#10,2610,2595,1,4.8
T4#11,2610,2615,0.5,0.1
T4#12,2610,2610,1,5.0
T4#13,2610,2650,0.5,0.6
T4#14,2610,2550,0.5,-0.9
T4#15,2615,2595,0.5,-0.3
T4#16,2615,2600,0,-5.2
T4#17,2615,2565,0.5,-0.7
T4#18,2615,2640,1,5.4
T4#19,2615,2565,1,4.3
T4#20,2615,2535,0.5,-1.1
T4#21,2565,2610,0.5,0.6
T4#22,2565,2600,0.5,0.5
T4#23,2565,2610,1,5.6
T4#24,2565,2565,1,5.0
T4#25,2565,2650,1,6.2
T4#26,2565,2550,0.5,-0.2
T4#27,2640,2610,0.5,-0.4
T4#28,2640,2565,0,-6.1
T4#29,2595,2565,0.5,-0.4
T4#30,2640,2600,0.5,-0.6
T4#31,2640,2565,1,3.9
T4#32,2640,2650,0.5,0.1
T4#33,2640,2550,0.5,-1.3
T4#34,2600,2610,0.5,0.1
T4#35,2600,2615,0.5,0.2
T4#36,2600,2610,1,5.1
T4#37,2600,2565,1,4.5
T4#38,2600,2650,1,5.7
T4#39,2600,2550,0,-5.7
T4#40,2610,2595,0.5,-0.2
T4#41,2610,2600,0.5,-0.1
T4#42,2610,2615,0.5,0.1
T4#43,2610,2640,1,5.4
T4#44,2610,2565,1,4.4
T4#45,2610,2535,0,-6.1
T4#46,2565,2595,0.5,0.4
T4#47,2565,2600,0,-4.5
T4#48,2565,2610,0.5,0.6
T4#49,2565,2550,0.5,-0.2
T4#50,2565,2535,1,4.6
T4#51,2650,2595,1,4.2
T4#52,2650,2600,0.5,-0.7
T4#53,2650,2615,0.5,-0.5
T4#54,2650,2610,0.5,-0.6
T4#55,2650,2565,0.5,-1.2
T4#56,2650,2535,1,3.4
T4#57,2550,2595,0.5,0.6
T4#58,2550,2600,0.5,0.7
T4#59,2550,2615,0.5,0.9
T4#60,2550,2610,0.5,0.9
T4#61,2550,2650,0.5,1.4
T4#62,2535,2610,0.5,1.1
T4#63,2535,2600,0.5,0.9
T4#64,2535,2550,0,-4.8
T4#65,2535,2565,0,-4.6
T4#66,2535,2640,0,-3.5
T5#1,2615,2600,0.5,-0.2
T5#2,2615,2590,0.5,-0.4
T5#3,2615,2640,1,5.4
T5#4,2615,2560,0,-5.8
T5#5,2615,2620,1,5.1
T5#6,2615,2570,1,4.4
T5#7,2630,2640,1,5.1
T5#8,2615,2630,0.5,0.2
T5#9,2560,2570,0.5,0.1
T5#10,2640,2570,1,4.0
T5#11,2630,2615,0.5,-0.2
T5#12,2630,2620,0.5,-0.1
T5#13,2630,2570,1,4.1
T5#14,2620,2640,0.5,0.3
T5#15,2620,2590,0.5,-0.4
T5#16,2620,2600,0.5,-0.3
T5#17,2620,2630,0.5,0.1
T5#18,2620,2560,1,4.1
T5#19,2560,2620,0.5,0.9
T5#20,2560,2630,1,6.0
T5#21,2560,2590,0,-4.6
T5#22,2560,2640,1,6.1
T5#23,2600,2570,0.5,-0.4
T5#24,2600,2620,0.5,0.3
T5#25,2600,2630,0,-4.6
T5#26,2600,2615,0,-4.8
T5#27,2600,2560,1,4.4
T5#28,2600,2590,1,4.9
T5#29,2600,2640,0,-4.4
T5#30,2590,2570,0.5,-0.3
T5#31,2590,2620,0,-4.6
T5#32,2590,2630,0.5,0.6
T5#33,2590,2615,0,-4.6
T5#34,2590,2560,0.5,-0.4
T5#35,2590,2600,0.5,0.1
T5#36,2590,2640,0.5,0.7
T5#37,2640,2630,0,-5.1
T5#38,2630,2590,1,4.4
T5#39,2640,2620,0.5,-0.3
T5#40,2570,2620,0.5,0.7
T5#41,2570,2630,0.5,0.9
T5#42,2570,2615,1,5.6
T5#43,2640,2600,0.5,-0.6
T5#44,2640,2615,1,4.6
T5#45,2640,2560,0.5,-1.1
T5#46,2630,2600,0.5,-0.4
T5#47,2640,2590,0.5,-0.7
T5#48,2630,2560,0,-6.0
T5#49,2560,2600,1,5.6
T5#50,2560,2615,1,5.8
T5#51,2620,2615,1,4.9
T5#52,2570,2590,0,-4.7
T5#53,2570,2600,0.5,0.4
T5#54,2570,2640,1,6.0
T5#55,2620,2570,1,4.3
T5#56,2570,2560,0.5,-0.1
T6#1,2620,2650,0,-4.6
T6#2,2620,2605,1,4.8
T6#3,2570,2585,1,5.2
T6#4,2600,2705,0.5,1.5
T6#5,2620,2570,1,4.3
T6#6,2650,2600,0,-5.7
T6#7,2585,2620,0,-4.5
T6#8,2605,2705,0,-3.6
T6#9,2570,2605,0.5,0.5
T6#10,2620,2620,0.5,0.0
T6#11,2600,2585,0,-5.2
T6#12,2705,2650,0.5,-0.8
T6#13,2605,2650,0.5,0.6
T6#14,2620,2600,0.5,-0.3
T6#15,2585,2705,0.5,1.7
T6#16,2570,2620,0.5,0.7
T6#17,2620,2605,0.5,-0.2
T6#18,2650,2585,0.5,-0.9
T6#19,2705,2620,0.5,-1.2
T6#20,2600,2570,1,4.6
T6#21,2570,2705,0.5,1.9
T6#22,2620,2600,0.5,-0.3
T6#23,2620,2650,0.5,0.4
T6#24,2605,2585,0.5,-0.3
T6#25,2650,2570,1,3.9
T6#26,2585,2620,1,5.5
T6#27,2705,2620,0.5,-1.2
T6#28,2600,2605,1,5.1
T6#29,2705,2600,0.5,-1.5
T6#30,2585,2570,0.5,-0.2
T6#31,2650,2620,0.5,-0.4
T6#32,2605,2620,1,5.2
T6#33,2620,2585,0.5,-0.5
T6#34,2705,2605,0.5,-1.4
T6#35,2600,2650,1,5.7
T6#36,2570,2620,1,5.7
T6#37,2605,2570,1,4.5
T6#38,2650,2705,0,-4.2
T6#39,2620,2620,0.5,0.0
T6#40,2585,2600,1,5.2
T6#41,2600,2620,0.5,0.3
T6#42,2705,2585,0,-6.7
T6#43,2650,2605,0,-5.6
T6#44,2620,2570,0.5,-0.7
T6#45,2570,2600,1,5.4
T6#46,2605,2620,0.5,0.2
T6#47,2620,2705,0.5,1.2
T6#48,2585,2650,1,5.9
T6#49,2600,2620,1,5.3
T6#50,2705,2570,0.5,-1.9
T6#51,2585,2605,0.5,0.3
T6#52,2650,2620,0,-5.4
T6#53,2570,2650,1,6.1
T6#54,2620,2705,0.5,1.2
T6#55,2620,2585,0.5,-0.5
T6#56,2605,2600,0.5,-0.1
T7#1,2625,2600,0.5,-0.4
T7#2,2630,2635,1,5.1
T7#3,2630,2620,0.5,-0.1
T7#4,2630,2625,1,4.9
T7#5,2630,2630,0.5,0.0
T7#6,2630,2635,1,5.1
T7#7,2630,2610,0.5,-0.3
T7#8,2630,2600,0.5,-0.4
T7#9,2635,2630,1,4.9
T7#10,2635,2620,0.5,-0.2
T7#11,2635,2625,0.5,-0.1
T7#12,2635,2630,0,-5.1
T7#13,2635,2635,0.5,0.0
T7#14,2635,2610,0.5,-0.4
T7#15,2635,2600,0.5,-0.5
T7#16,2620,2630,0.5,0.1
T7#17,2620,2635,0.5,0.2
T7#18,2620,2625,0.5,0.1
T7#19,2620,2630,1,5.1
T7#20,2620,2635,1,5.2
T7#21,2600,2610,0.5,0.1
T7#22,2620,2600,0.5,-0.3
T7#23,2625,2630,0.5,0.1
T7#24,2625,2635,0.5,0.1
T7#25,2625,2620,0.5,-0.1
T7#26,2625,2630,0.5,0.1
T7#27,2625,2635,0,-4.9
T7#28,2625,2610,0.5,-0.2
T7#29,2620,2610,1,4.9
T7#30,2630,2630,0,-5.0
T7#31,2630,2635,0.5,0.1
T7#32,2630,2620,1,4.9
T7#33,2630,2625,1,4.9
T7#34,2630,2635,0.5,0.1
T7#35,2630,2610,0,-5.3
T7#36,2630,2600,0.5,-0.4
T7#37,2635,2630,0.5,-0.1
T7#38,2635,2635,1,5.0
T7#39,2635,2620,0.5,-0.2
T7#40,2635,2625,1,4.9
T7#41,2635,2630,0,-5.1
T7#42,2635,2610,0.5,-0.4
T7#43,2635,2600,0.5,-0.5
T7#44,2610,2630,0.5,0.3
T7#45,2610,2635,0.5,0.4
T7#46,2610,2620,0.5,0.1
T7#47,2610,2625,1,5.2
T7#48,2610,2630,1,5.3
T7#49,2610,2635,0.5,0.4
T7#50,2610,2600,0.5,-0.1
T7#51,2600,2630,0.5,0.4
T7#52,2600,2635,0.5,0.5
T7#53,2600,2620,0.5,0.3
T7#54,2600,2625,0.5,0.4
T7#55,2600,2630,0,-4.6
T7#56,2600,2635,0.5,0.5
T9#1,2605,2635,1,5.4
T9#2,2775,2540,1,2.1
T9#3,2655,2555,1,3.6
T9#4,2660,2580,1,3.9
T9#5,2655,2660,0.5,0.1
T9#6,2580,2605,0.5,0.4
T9#7,2635,2775,0.5,1.9
T9#8,2555,2540,1,4.8
T9#9,2660,2555,0.5,-1.5
T9#10,2775,2580,1,2.5
T9#11,2540,2635,0.5,1.3
T9#12,2605,2655,0,-4.3
T9#13,2660,2605,1,4.2
T9#14,2580,2540,1,4.4
T9#15,2655,2775,0.5,1.7
T9#16,2555,2635,1,6.1
T9#17,2635,2580,0.5,-0.8
T9#18,2540,2655,0,-3.4
T9#19,2775,2660,1,3.4
T9#20,2605,2555,0.5,-0.7
T9#21,2635,2660,1,5.4
T9#22,2540,2605,0.5,0.9
T9#23,2580,2655,0.5,1.1
T9#24,2775,2555,1,2.2
T9#25,2655,2635,0.5,-0.3
T9#26,2605,2775,0,-2.7
